qid,split,y,last_ent_tail_vec,last_lp_tail_vec
tqa:cbb1f5783e26,val,0,"[2.395192861557007, 3.441660165786743, 1.9769279956817627, 0.01677897572517395, 3.523804187774658, 3.086550235748291, 2.843440055847168, 1.3189356327056885, 1.422820806503296, 0.0010545547120273113, 0.6665670871734619, 1.6279493570327759, 0.667919397354126, 2.465498208999634, 0.0029445115942507982, 3.962325096130371, 3.3885014057159424, 0.006481274496763945, 0.36490508913993835, 0.8871178030967712, 0.7968776226043701, 0.5835735201835632, 0.8579555749893188, 1.2321503162384033, 2.454108953475952, 0.6386246085166931, 1.5089234113693237, 1.9823765754699707, 1.6414294242858887, 1.4539058208465576, 0.6897610425949097, 2.297698736190796]","[-1.1621265411376953, -1.795498013496399, -0.98175448179245, -0.001456272671930492, -1.3797411918640137, -1.8130266666412354, -1.62975013256073, -1.370676040649414, -0.29688599705696106, -8.999896090244874e-05, -0.12019165605306625, -0.5347840785980225, -0.16830484569072723, -0.9577713012695312, -0.00024828212917782366, -2.1245522499084473, -1.320804476737976, -0.000683074293192476, -0.06372340768575668, -0.2103573977947235, -0.21381260454654694, -0.30945244431495667, -0.2726401090621948, -0.49194031953811646, -0.6399129629135132, -0.1359473168849945, -0.472555935382843, -0.7541201114654541, -1.3666807413101196, -0.4936978816986084, -0.14602625370025635, -1.4089939594268799]"
tqa:d48716210ad4,test,1,"[2.0339436531066895, 1.228377342224121, 0.5705275535583496, 1.281482219696045, 0.059018686413764954, 0.608318030834198, 3.495837688446045, 1.3227816820144653, 1.3514585494995117, 0.9950499534606934, 1.4778591394424438, 0.6525589227676392, 0.6979755163192749, 0.5723315477371216, 2.251054525375366, 1.1880156993865967, 0.08879239857196808, 0.000768061843700707, 0.3740686774253845, 1.4283668994903564, 0.21105459332466125, 0.13687975704669952, 0.21971458196640015, 0.21000701189041138, 0.7252882719039917, 1.5875158309936523, 0.010965860448777676, 1.322692632675171, 0.637546181678772, 0.1537521481513977, 0.5872578620910645, 0.05358963459730148]","[-0.7777088284492493, -0.20081570744514465, -0.09651327133178711, -0.18472594022750854, -0.006684206426143646, -0.12852224707603455, -1.2915771007537842, -0.19702453911304474, -0.2487054467201233, -0.21621499955654144, -0.29151761531829834, -0.10898484289646149, -0.1484345644712448, -0.1437518149614334, -0.6503964066505432, -0.18573231995105743, -0.013550798408687115, -5.9960475482512265e-05, -0.056197866797447205, -0.5903946161270142, -0.02678673341870308, -0.020660080015659332, -0.0325845405459404, -0.025978872552514076, -0.1496921330690384, -0.3553495407104492, -0.000942858459893614, -0.3598165512084961, -0.08808751404285431, -0.019096102565526962, -0.0682675912976265, -0.0057104784063994884]"
tqa:354bc7dc18d5,val,1,"[1.3831785917282104, 1.3684015274047852, 3.1627960205078125, 2.516869068145752, 1.0217437744140625, 2.9800732135772705, 1.511479139328003, 0.278048038482666, 0.005768502131104469, 3.6176207065582275, 0.6065732836723328, 1.4781405925750732, 2.8562278747558594, 0.06858102977275848, 2.1680169105529785, 1.7314625978469849, 0.9978091716766357, 0.259888231754303, 0.3950749933719635, 2.564638614654541, 1.3670574426651, 1.2279738187789917, 2.285646438598633, 1.240450382232666, 0.8437591791152954, 1.6077945232391357, 0.3212825059890747, 0.6328028440475464, 1.035845160484314, 0.0011395588517189026, 0.1991318166255951, 0.17892682552337646]","[-0.43687087297439575, -0.2449246644973755, -0.6851791143417358, -0.8149684071540833, -0.3488273322582245, -1.5533729791641235, -0.7172015309333801, -0.04870712384581566, -0.0005021026590839028, -1.737813115119934, -0.3162671625614166, -0.7107231020927429, -1.6921274662017822, -0.011853968724608421, -0.8026539087295532, -0.9634509682655334, -0.3082802891731262, -0.05806257948279381, -0.07238524407148361, -1.1597111225128174, -0.4974993169307709, -0.4450947642326355, -0.590740442276001, -0.5334154367446899, -0.3215562403202057, -0.8051882982254028, -0.06883783638477325, -0.18399915099143982, -0.46970856189727783, -8.713819261174649e-05, -0.03768915310502052, -0.024431923404335976]"
tqa:321c87d03346,train,1,"[1.9748412370681763, 3.5894250869750977, 4.031908988952637, 2.6822333335876465, 2.116182327270508, 2.627244234085083, 3.1784234046936035, 1.9001274108886719, 0.15230578184127808, 0.1884622424840927, 1.4910120964050293, 3.6630210876464844, 0.03590545803308487, 1.1730293035507202, 2.3527441024780273, 0.3014366626739502, 1.8397800922393799, 0.01984647661447525, 1.2554930448532104, 1.4680240154266357, 0.0029835905879735947, 0.10601233690977097, 0.05014600604772568, 0.01252102479338646, 0.15847669541835785, 0.07335875183343887, 1.230424165725708, 0.725199818611145, 0.024757463485002518, 1.2054908275604248, 0.5156750679016113, 0.03499547392129898]","[-0.8768655061721802, -1.157928466796875, -2.08542537689209, -0.9319609999656677, -1.1101118326187134, -1.646563172340393, -1.3008339405059814, -0.41578179597854614, -0.028787435963749886, -0.028635576367378235, -0.6654372811317444, -0.9997636079788208, -0.0028899831231683493, -0.29315292835235596, -0.9259461164474487, -0.04976795241236687, -0.6502971053123474, -0.0016921738861128688, -0.3884163200855255, -0.3602626621723175, -0.0002455409849062562, -0.013019200414419174, -0.005814661271870136, -0.001033129869028926, -0.02464025281369686, -0.01048355270177126, -0.32306942343711853, -0.1260138303041458, -0.0021534604020416737, -0.5900317430496216, -0.06759140640497208, -0.0036245384253561497]"
tqa:a799f27fd990,val,1,"[1.044062614440918, 1.2971079349517822, 3.460052728652954, 0.4742797911167145, 1.5089378356933594, 1.8351432085037231, 2.687370538711548, 1.70085608959198, 1.7325236797332764, 0.5551735758781433, 0.3803536891937256, 0.33501744270324707, 1.015222430229187, 0.05612456053495407, 2.596141815185547, 2.349977970123291, 3.5494959354400635, 1.3140207529067993, 0.41823917627334595, 2.007073402404785, 1.9902962446212769, 0.2852833569049835, 1.5866458415985107, 2.525559902191162, 3.019237518310547, 0.3902990221977234, 2.681901216506958, 2.4819490909576416, 3.598334550857544, 0.35102352499961853, 0.871808648109436, 1.6636102199554443]","[-0.1713435798883438, -0.7373124361038208, -1.4737168550491333, -0.1595437228679657, -0.5544680953025818, -0.4733998775482178, -1.7242836952209473, -0.4402933716773987, -0.7633111476898193, -0.0863194540143013, -0.05946372076869011, -0.051838699728250504, -0.27441200613975525, -0.006284593604505062, -1.1671552658081055, -0.7726128101348877, -1.4570690393447876, -0.3985891342163086, -0.12079063802957535, -1.206217646598816, -1.2658817768096924, -0.06573311984539032, -0.6145066618919373, -0.8455535173416138, -1.5401463508605957, -0.062491852790117264, -0.9364891052246094, -0.9554632902145386, -1.6803427934646606, -0.07896696776151657, -0.20785565674304962, -0.7631970047950745]"
tqa:33512aba9702,train,0,"[0.8906509876251221, 3.6211960315704346, 2.0596323013305664, 1.8110053539276123, 0.7354902625083923, 2.1948580741882324, 0.0674506276845932, 0.007943043485283852, 0.6004777550697327, 2.019137382507324, 1.3835543394088745, 0.46410173177719116, 0.4635857343673706, 0.3192529082298279, 0.9288787841796875, 0.9034108519554138, 1.0605016946792603, 1.4242134094238281, 0.9035060405731201, 0.02611745335161686, 0.9116002917289734, 3.661022186279297, 0.013344603590667248, 1.7485097646713257, 1.8019047975540161, 1.2155083417892456, 3.5478038787841797, 2.5945446491241455, 0.028175033628940582, 3.739997148513794, 4.269688129425049, 2.950582981109619]","[-0.45219576358795166, -1.8250681161880493, -1.034058690071106, -1.2422508001327515, -0.3390667736530304, -1.2740588188171387, -0.011097848415374756, -0.0007043979712761939, -0.28684964776039124, -1.185535192489624, -0.6688390374183655, -0.09566787630319595, -0.10531003028154373, -0.05651077255606651, -0.5536178350448608, -0.3655145764350891, -0.6022218465805054, -0.5581732988357544, -0.23713922500610352, -0.0037614800967276096, -0.5544520616531372, -1.103971242904663, -0.0010087168775498867, -0.41299912333488464, -0.7659510374069214, -0.1719563603401184, -1.691636323928833, -1.4563648700714111, -0.0038327344227582216, -1.9670368432998657, -1.3008862733840942, -1.202953577041626]"
tqa:2930b5fffe42,train,1,"[0.009020654484629631, 0.1333630383014679, 0.27060773968696594, 0.3192039728164673, 0.1224471777677536, 0.6150911450386047, 0.8206584453582764, 0.14233160018920898, 0.060632698237895966, 1.4096976518630981, 0.7019493579864502, 0.04586537554860115, 0.34898337721824646, 0.9389724731445312, 0.886260449886322, 0.5651821494102478, 0.02454233169555664, 0.7659441232681274, 0.30502307415008545, 0.1475173681974411, 0.0020392038859426975, 1.036358118057251, 1.69189453125, 0.0175688024610281, 0.5136713981628418, 0.28324079513549805, 0.07886002212762833, 0.7022649645805359, 0.005789115093648434, 0.0158357135951519, 0.00035287742502987385, 0.07103442400693893]","[-0.0007781338645145297, -0.015214932151138783, -0.03157242387533188, -0.03525852784514427, -0.010834557935595512, -0.10544542223215103, -0.13984547555446625, -0.012386420741677284, -0.007064601872116327, -0.24461379647254944, -0.08559485524892807, -0.005846897605806589, -0.04995984211564064, -0.1504572033882141, -0.2978333532810211, -0.09150659292936325, -0.0024272524751722813, -0.21985799074172974, -0.04170253500342369, -0.013373317196965218, -0.0001752223033690825, -0.22837211191654205, -0.434773713350296, -0.0016812250250950456, -0.08066636323928833, -0.03310491517186165, -0.008636031299829483, -0.13808973133563995, -0.0004839917819481343, -0.0012825843878090382, -2.288792165927589e-05, -0.00864111352711916]"
tqa:a9735e7c0cee,train,0,"[1.8249233961105347, 0.0043266164138913155, 1.2905462980270386, 1.244177222251892, 0.36425429582595825, 0.004503333941102028, 0.4382886290550232, 3.0682239532470703, 2.1357264518737793, 2.155280590057373, 3.659546136856079, 0.752438485622406, 2.345898389816284, 0.8598245978355408, 0.5952757596969604, 0.5370032787322998, 2.292506694793701, 4.046788215637207, 0.9476794004440308, 0.4098387062549591, 1.1703425645828247, 2.2628509998321533, 0.32376527786254883, 0.012013275176286697, 0.9414327144622803, 3.483400821685791, 2.661649703979492, 2.067500114440918, 2.7586188316345215, 2.568066120147705, 2.4779515266418457, 0.48403578996658325]","[-0.7244824171066284, -0.0003816353273577988, -0.25443580746650696, -0.6181886792182922, -0.0552545040845871, -0.00038652101648040116, -0.11769921332597733, -1.2553097009658813, -0.7847734093666077, -0.4712245762348175, -1.7379472255706787, -0.24402929842472076, -0.4715137779712677, -0.913530170917511, -0.13360236585140228, -0.09670235216617584, -0.6158426403999329, -1.1604890823364258, -0.15292415022850037, -0.10340600460767746, -0.7756273150444031, -1.0365666151046753, -0.06799621134996414, -0.0011614966206252575, -0.317352831363678, -1.553861379623413, -1.4305672645568848, -1.0339293479919434, -1.0566585063934326, -0.605156421661377, -0.4635245203971863, -0.06421911716461182]"
tqa:ecbe59874054,train,0,"[1.9850201606750488, 1.4598907232284546, 0.010023199953138828, 1.5017802715301514, 0.7342339754104614, 2.1454672813415527, 2.9986824989318848, 1.882264494895935, 0.32043129205703735, 1.4145946502685547, 1.3991297483444214, 0.031051769852638245, 0.3020817041397095, 0.13911017775535583, 1.1997874975204468, 1.3837788105010986, 0.7858043313026428, 2.423978567123413, 2.725830078125, 0.6905510425567627, 0.4412778913974762, 2.377749443054199, 0.5087299346923828, 1.34438157081604, 0.9149900674819946, 3.328113555908203, 2.7728092670440674, 1.572554588317871, 0.8712663054466248, 1.759443759918213, 3.09794020652771, 0.8776000142097473]","[-0.6466485857963562, -0.3400585949420929, -0.0009790633339434862, -0.42953431606292725, -0.2284153699874878, -0.8175614476203918, -1.1956889629364014, -0.5419186949729919, -0.05743786692619324, -0.49865514039993286, -0.8570918440818787, -0.004089090041816235, -0.05489753931760788, -0.025153502821922302, -0.6338115930557251, -0.8100204467773438, -0.168866828083992, -1.211103916168213, -1.9313346147537231, -0.15783590078353882, -0.09433958679437637, -1.1447556018829346, -0.07150864601135254, -0.5677875876426697, -0.16768699884414673, -1.8117120265960693, -1.9150676727294922, -0.6965107321739197, -0.24890956282615662, -0.6714646816253662, -1.748346209526062, -0.16435790061950684]"
tqa:3a8a2ee510d7,test,1,"[0.6755677461624146, 0.1153566837310791, 0.009498385712504387, 0.0708816647529602, 0.33712059259414673, 1.0019451379776, 0.916490912437439, 0.03006950207054615, 0.9039601683616638, 0.4110041856765747, 0.22616657614707947, 0.05580228567123413, 0.09024814516305923, 0.0020322452764958143, 0.0020190137438476086, 0.0061789872124791145, 0.026418711990118027, 0.09455077350139618, 0.08226282149553299, 0.002903469605371356, 0.010075859725475311, 0.01589314639568329, 0.010186822153627872, 0.0123571353033185, 0.03810884431004524, 0.009664027020335197, 0.5494050979614258, 2.0510010719299316, 0.007974605076014996, 0.7958482503890991, 0.6398109197616577, 0.13803550601005554]","[-0.4112839996814728, -0.016368750482797623, -0.0008228015503846109, -0.008427295833826065, -0.07406983524560928, -0.24683882296085358, -0.13617850840091705, -0.0025805288460105658, -0.2865748107433319, -0.05546880513429642, -0.028101623058319092, -0.006948000285774469, -0.011167285963892937, -0.00015209948469419032, -0.0001387499796692282, -0.0004687402688432485, -0.0028329261112958193, -0.012905409559607506, -0.013338028453290462, -0.0002307625545654446, -0.0009014118695631623, -0.0013703251024708152, -0.0009118927991949022, -0.00105408881790936, -0.004781004507094622, -0.0007949291029945016, -0.15576153993606567, -0.6769064664840698, -0.0006766413571313024, -0.1367773413658142, -0.10418001562356949, -0.020068924874067307]"
tqa:169f7ee0c197,train,1,"[0.8485234379768372, 0.07049835473299026, 0.4749397337436676, 0.8095889687538147, 0.17638564109802246, 0.009301437065005302, 1.48771333694458, 0.7319492101669312, 0.5522307753562927, 1.1566418409347534, 1.2802376747131348, 0.0031396527774631977, 1.0548464059829712, 0.5716713070869446, 0.4392358362674713, 0.27745747566223145, 0.02818220853805542, 0.007074289955198765, 0.017388608306646347, 0.047059230506420135, 0.1304778754711151, 0.02909514307975769, 0.12912055850028992, 0.22822797298431396, 0.03898826986551285, 0.004383099731057882, 0.38234254717826843, 0.2471914142370224, 0.2980238199234009, 0.372763067483902, 1.356013536453247, 0.0019912279676645994]","[-0.19136828184127808, -0.007355513051152229, -0.10321302711963654, -0.15565359592437744, -0.01970805414021015, -0.0008964095613919199, -0.2284194529056549, -0.1221148744225502, -0.08339463919401169, -0.27106422185897827, -0.23596921563148499, -0.00022432672267314047, -0.2181173861026764, -0.17291690409183502, -0.05983938276767731, -0.03663714975118637, -0.00282817124389112, -0.0005934861255809665, -0.0016531385481357574, -0.004747784696519375, -0.01690349355340004, -0.0027173757553100586, -0.01963406428694725, -0.0321202278137207, -0.003587479004636407, -0.0003906917118001729, -0.04374701902270317, -0.032486338168382645, -0.04702460393309593, -0.0645320937037468, -0.5193535089492798, -0.0001510267611593008]"
tqa:a0c860ac212e,train,1,"[1.3843488693237305, 2.275857925415039, 0.8568469285964966, 2.9241151809692383, 0.019946418702602386, 0.23826496303081512, 5.678033828735352, 1.2010753154754639, 1.717203974723816, 0.00932153221219778, 0.7103716135025024, 1.3563803434371948, 2.3562655448913574, 0.2988095283508301, 1.2399871349334717, 0.00043544964864850044, 0.26940658688545227, 0.06219932436943054, 0.00842399150133133, 0.034717410802841187, 0.013615463860332966, 9.568026143824682e-05, 0.34348225593566895, 0.4946244955062866, 0.0011985836317762733, 1.3133742809295654, 2.0495777130126953, 0.6250287294387817, 3.660172939300537, 0.013590848073363304, 0.29162707924842834, 4.959773063659668]","[-0.4005102813243866, -0.5783027410507202, -0.13242599368095398, -0.6435844302177429, -0.0018496087286621332, -0.04076187312602997, -2.7389495372772217, -0.6141844987869263, -0.46624213457107544, -0.0010931475553661585, -0.24242188036441803, -0.4263843894004822, -0.8449375629425049, -0.048211049288511276, -0.6535099148750305, -2.90866428258596e-05, -0.05399903282523155, -0.008762834593653679, -0.0007286992622539401, -0.002775509376078844, -0.001420323271304369, -7.033323527139146e-06, -0.057145293802022934, -0.0783340260386467, -8.844937838148326e-05, -0.3704001009464264, -0.5446245670318604, -0.08943372219800949, -0.9638345241546631, -0.0012477001873776317, -0.053824517875909805, -1.8696784973144531]"
