qid,split,y,last_ent_tail_vec,last_lp_tail_vec
tqa:b75553790ef8,train,1,"[3.224855661392212, 2.5156397819519043, 0.9789990186691284, 0.5290910005569458, 0.06821346282958984, 1.9199960231781006, 0.865095853805542, 0.0019625043496489525, 0.10062550008296967, 0.29358941316604614, 0.00179860380012542, 0.008021291345357895, 0.018244488164782524, 0.7663705348968506, 0.005426473915576935, 0.0007972525199875236, 0.7356415390968323, 0.004518404137343168, 0.0002550978970248252, 1.8771069049835205, 0.043429549783468246, 0.9773190021514893, 2.6470136642456055, 0.0053013646975159645, 0.4008548855781555, 0.4804418981075287, 0.00441109761595726, 0.02129337191581726, 0.1563723385334015, 1.2944903373718262, 0.43999433517456055, 0.009031909517943859]","[-1.2940696477890015, -0.5228707790374756, -0.29553908109664917, -0.08243796229362488, -0.009811627678573132, -3.91349196434021, -0.1145772635936737, -0.00019608005823101848, -0.014169090427458286, -0.060479093343019485, -0.00015245705435518175, -0.0007612191257067025, -0.0017307315720245242, -1.9070320129394531, -0.0005293875001370907, -6.925819616299123e-05, -0.47297409176826477, -0.00037067217635922134, -1.823885577323381e-05, -1.4865211248397827, -0.006013751961290836, -0.46435755491256714, -0.6276367902755737, -0.0005502378917299211, -0.07256098091602325, -0.10974215716123581, -0.0003864018653985113, -0.002200207905843854, -0.017573952674865723, -0.4145372211933136, -0.15048468112945557, -0.0011020784731954336]"
tqa:951bb9ae60a0,train,0,"[2.389644145965576, 0.10626085102558136, 0.004223302006721497, 1.1430714130401611, 2.0392355918884277, 0.00983903743326664, 3.2991230487823486, 5.324596405029297, 2.6875996589660645, 2.9321303367614746, 2.881237030029297, 2.507559299468994, 0.038615863770246506, 0.508314847946167, 2.1920359134674072, 0.21294845640659332, 3.845308542251587, 0.8082435131072998, 3.2943050861358643, 1.8706481456756592, 0.0323358029127121, 1.0009088516235352, 3.3474321365356445, 0.078399658203125, 1.684520959854126, 4.3538594245910645, 2.0052084922790527, 1.5526955127716064, 2.557788372039795, 1.8718186616897583, 2.052201986312866, 1.8048744201660156]","[-1.0435901880264282, -0.017819315195083618, -0.0004077318590134382, -2.886326313018799, -0.4311756491661072, -0.0012171011185273528, -2.3407645225524902, -2.15805983543396, -1.7189499139785767, -0.826184093952179, -1.595818281173706, -1.2779605388641357, -0.0050018890760838985, -0.08518265187740326, -0.6612094044685364, -0.04640081152319908, -1.89003324508667, -1.2800627946853638, -2.6675586700439453, -0.7426402568817139, -0.004645151551812887, -0.18683232367038727, -1.7777197360992432, -0.013228744268417358, -0.756659984588623, -1.6576942205429077, -0.9125039577484131, -1.4791494607925415, -1.4614930152893066, -0.7403928637504578, -0.513870120048523, -0.5069789886474609]"
tqa:c7fa4de82b30,train,0,"[1.1875972747802734, 0.5022292733192444, 1.857472538948059, 1.1462184190750122, 0.7479161024093628, 0.9514739513397217, 0.8328701257705688, 0.2976613938808441, 1.5087882280349731, 1.9011659622192383, 0.6309824585914612, 0.2225613296031952, 0.08579979091882706, 0.411102831363678, 0.4420289993286133, 0.6393896341323853, 0.03348763659596443, 0.005808496847748756, 0.0030946051701903343, 1.151830792427063, 0.0001391894620610401, 0.1647348403930664, 0.5491780042648315, 0.007372312247753143, 0.031074509024620056, 0.528937816619873, 0.03367204964160919, 0.9235649108886719, 1.895599365234375, 0.3101351261138916, 0.42302650213241577, 0.02406235784292221]","[-0.22793808579444885, -0.17137330770492554, -0.6099818348884583, -0.37265825271606445, -0.2642609775066376, -0.25119704008102417, -0.1770602911710739, -0.06131361052393913, -0.6941645741462708, -1.217157244682312, -0.13627701997756958, -0.04817117378115654, -0.012548303231596947, -0.15003837645053864, -0.08855121582746506, -0.19416604936122894, -0.005077562294900417, -0.0005750194541178644, -0.0002859421947505325, -0.6516255736351013, -8.940656698541716e-06, -0.03253653645515442, -0.11385328322649002, -0.0007706294418312609, -0.0037842821329832077, -0.24273371696472168, -0.004366150591522455, -0.27185434103012085, -1.133978247642517, -0.07018541544675827, -0.1068887934088707, -0.0026780238840729]"
tqa:f80d0edc9fd1,train,1,"[3.1778178215026855, 0.6203061938285828, 0.07240139693021774, 0.06734614819288254, 0.2536100149154663, 0.15642917156219482, 0.04670560359954834, 0.015799805521965027, 0.01702740788459778, 0.05973614379763603, 0.002895566402003169, 0.00018335270578972995, 0.026323094964027405, 1.3783278465270996, 0.32611075043678284, 0.0014897903893142939, 0.24676513671875, 1.5352674722671509, 1.4230303764343262, 0.6549245119094849, 1.130096435546875, 1.2702659368515015, 0.41084641218185425, 0.16522446274757385, 1.2817060947418213, 0.5117005705833435, 0.8648863434791565, 0.7856463193893433, 0.712997317314148, 0.011557663790881634, 1.083611249923706, 0.0006402571452781558]","[-1.5109807252883911, -0.3375910520553589, -0.010007917881011963, -0.008228212594985962, -0.054651740938425064, -0.025634538382291794, -0.006000954657793045, -0.0017567930044606328, -0.0024114358238875866, -0.009638676419854164, -0.00026520551182329655, -1.3589766240329482e-05, -0.003549824235960841, -0.8651303648948669, -0.051034070551395416, -0.00013374387344811112, -0.06556298583745956, -0.6528496742248535, -0.5803559422492981, -0.17895124852657318, -0.3571244776248932, -1.3233559131622314, -0.07919739186763763, -0.030690044164657593, -0.4677577018737793, -0.14544983208179474, -0.2511005997657776, -0.23385119438171387, -0.21895167231559753, -0.0013269914779812098, -0.49264249205589294, -5.030505417380482e-05]"
tqa:b4f075ab91dd,train,1,"[4.566159248352051, 0.012728208675980568, 1.0305438041687012, 0.4090643525123596, 0.3137775957584381, 1.7442576885223389, 0.1863425225019455, 2.6102352142333984, 0.005932733882218599, 0.03480636328458786, 0.6159868836402893, 1.0571260452270508, 0.22505104541778564, 2.5993337631225586, 1.725376844406128, 1.0562902688980103, 1.231048345565796, 2.881788492202759, 1.7367093563079834, 0.25226813554763794, 0.004060135688632727, 5.4292521476745605, 1.1616792678833008, 0.6437857151031494, 0.014797506853938103, 0.05981570482254028, 0.00845087505877018, 5.676868750015274e-05, 3.306647300720215, 0.005914737936109304, 0.4674240052700043, 0.24556401371955872]","[-1.8692753314971924, -0.0013560395454987884, -0.26027101278305054, -0.05917701870203018, -0.05235571786761284, -0.48851484060287476, -0.035928525030612946, -0.94639652967453, -0.0005541696446016431, -0.004912449978291988, -0.32631415128707886, -0.6956813335418701, -0.04321228712797165, -2.082540988922119, -0.5170186758041382, -0.7032092809677124, -0.8868125081062317, -1.416515588760376, -1.6094937324523926, -0.04754206910729408, -0.0003530356043484062, -3.4918477535247803, -3.0882699489593506, -0.35353487730026245, -0.001900891656987369, -0.008371736854314804, -0.000949885172303766, -3.576272320060525e-06, -0.943675696849823, -0.0005484507419168949, -0.12917470932006836, -0.033121638000011444]"
tqa:e4c13d26f4a4,train,1,"[2.422947406768799, 0.6491813659667969, 2.294440269470215, 0.003331993008032441, 1.1019718647003174, 1.736086368560791, 0.7153458595275879, 0.6866424679756165, 2.4012997150421143, 0.005458247847855091, 0.0005943258292973042, 0.0016960534267127514, 0.03813984617590904, 0.006969836074858904, 0.6922829151153564, 1.6827495098114014, 0.7738619446754456, 2.003040313720703, 0.19977708160877228, 0.2927941083908081, 0.09639228880405426, 1.259843349456787, 0.5616252422332764, 0.748699426651001, 0.39982089400291443, 1.5846941471099854, 0.07689449936151505, 0.12648119032382965, 1.3126002550125122, 0.04542034491896629, 0.31188514828681946, 0.5273318290710449]","[-0.7916719317436218, -0.29523032903671265, -1.254302978515625, -0.0003300360403954983, -0.4129045605659485, -1.2803882360458374, -0.24956142902374268, -0.0856047049164772, -1.2211405038833618, -0.0006331584881991148, -4.327203714638017e-05, -0.00014375607133843005, -0.0060940878465771675, -0.0007543102256022394, -0.5376638174057007, -0.8801985383033752, -0.17699487507343292, -1.1086647510528564, -0.03673333302140236, -0.0854308009147644, -0.014849605038762093, -0.5512044429779053, -0.24532648921012878, -0.23098644614219666, -0.09605822712182999, -1.0288809537887573, -0.012973309494554996, -0.02258274517953396, -0.9112827777862549, -0.007747127208858728, -0.07305243611335754, -0.0994885265827179]"
tqa:34a27c312254,test,0,"[4.237827301025391, 1.0737159252166748, 3.4488983154296875, 1.528840184211731, 3.2570960521698, 0.004412215203046799, 0.7920145392417908, 1.2658421993255615, 1.2118949890136719, 1.3314329385757446, 0.8871798515319824, 0.06347852200269699, 2.2764177322387695, 2.208515167236328, 1.818129539489746, 2.1563143730163574, 0.17568708956241608, 0.001995041500777006, 0.0003348190221004188, 0.10661846399307251, 3.088193893432617, 2.265247344970703, 3.6126699447631836, 0.48902183771133423, 0.25380152463912964, 0.005927232559770346, 0.5394934415817261, 0.16948378086090088, 0.022239772602915764, 0.19586613774299622, 0.9228829145431519, 0.2127874493598938]","[-1.7187265157699585, -0.5179668664932251, -0.7517643570899963, -4.3820481300354, -0.90932297706604, -0.0004911408759653568, -0.3981805443763733, -0.588236927986145, -0.19011752307415009, -0.3226329982280731, -0.33204761147499084, -0.008535451255738735, -1.5093218088150024, -0.9493089318275452, -0.7878533601760864, -0.8147148489952087, -0.033910155296325684, -0.0001774868869688362, -2.4437606043647975e-05, -0.012255130335688591, -1.5786465406417847, -1.097058892250061, -1.5018244981765747, -1.865844964981079, -0.028767282143235207, -0.0006937957368791103, -0.15302972495555878, -0.030482741072773933, -0.002243860624730587, -0.029572200030088425, -0.48431456089019775, -0.05104924738407135]"
tqa:e0d8cfd78853,train,1,"[5.2212677001953125, 0.6207188963890076, 1.8109667301177979, 3.5350918769836426, 0.004819412715733051, 0.39459946751594543, 0.23215986788272858, 0.4883359968662262, 0.7649635672569275, 0.3195562958717346, 0.015768149867653847, 1.1649510860443115, 0.1007273942232132, 0.001365005737170577, 7.348589861067012e-05, 0.019697066396474838, 2.340912103652954, 1.0994913578033447, 1.99410080909729, 0.0022676901426166296, 0.7375521659851074, 0.15148493647575378, 0.2825389504432678, 1.7573060989379883, 0.8432658910751343, 0.010789184831082821, 1.2048699855804443, 0.3925432562828064, 0.0004140805685892701, 0.00010951216972898692, 0.0008502801647409797, 2.550278663635254]","[-2.9725868701934814, -0.2776406407356262, -1.8399064540863037, -1.1059064865112305, -0.0005236684810370207, -0.07103729993104935, -0.025895239785313606, -0.07984762638807297, -0.40632519125938416, -0.053663987666368484, -0.0019631178583949804, -0.2753024101257324, -0.014822355471551418, -0.00010585224663373083, -4.6491513785440475e-06, -0.00199250434525311, -0.9322482347488403, -0.6135745644569397, -0.3208581805229187, -0.00022635281493421644, -0.1739150881767273, -0.019025692716240883, -0.04364603012800217, -1.2563583850860596, -0.19979122281074524, -0.0011121999705210328, -0.6586198210716248, -0.0889083743095398, -2.8132995794294402e-05, -6.9141146923357155e-06, -6.48477507638745e-05, -0.9754777550697327]"
tqa:1e358c732ca9,val,0,"[3.9707655906677246, 1.6202999353408813, 4.286544322967529, 5.453781604766846, 1.9183536767959595, 3.018390655517578, 0.006655804812908173, 0.08985185623168945, 0.1772737205028534, 0.1513943076133728, 0.010018236935138702, 0.8973557949066162, 4.866101264953613, 1.1194005012512207, 0.06673114746809006, 0.0014071738114580512, 0.0011685561621561646, 0.005832054652273655, 0.15247437357902527, 0.039486199617385864, 0.09833867847919464, 0.18621671199798584, 0.4422745108604431, 0.48677951097488403, 0.0028411601670086384, 0.6805815696716309, 0.017692305147647858, 0.007254967465996742, 0.0020493599586188793, 0.05914933234453201, 3.904216766357422, 0.15778802335262299]","[-1.9698379039764404, -0.4282275140285492, -2.2779617309570312, -1.8735648393630981, -1.7085899114608765, -0.7044602632522583, -0.0007784912013448775, -0.012706038542091846, -0.028878239914774895, -0.022996868938207626, -0.0011503038695082068, -0.4185047447681427, -3.367307662963867, -0.5676177144050598, -0.010269067250192165, -9.691245941212401e-05, -7.83174327807501e-05, -0.0006661579827778041, -0.01976555958390236, -0.004529098514467478, -0.016813941299915314, -0.021186698228120804, -0.12505047023296356, -0.06133255735039711, -0.0002898749662563205, -0.40244153141975403, -0.002017606981098652, -0.0006335158832371235, -0.000176652567461133, -0.006729795131832361, -1.8593261241912842, -0.024093572050333023]"
tqa:df78de27cfe2,train,1,"[3.4373562335968018, 1.6211824417114258, 2.5878231525421143, 2.5120491981506348, 3.4861772060394287, 1.43386709690094, 0.5803247690200806, 1.5569959878921509, 4.845276355743408, 2.510782480239868, 3.579308032989502, 0.063971608877182, 0.0035577514208853245, 1.413165807723999, 0.07131563127040863, 1.5631448030471802, 0.2030535638332367, 0.0015500506851822138, 1.6981470584869385, 1.8042049407958984, 0.13587625324726105, 2.4244580268859863, 2.3175230026245117, 2.156012773513794, 0.6582515239715576, 0.0003903149045072496, 0.00033562417957000434, 1.7668178081512451, 1.0763945579528809, 0.5711764693260193, 0.8591258525848389, 0.14339248836040497]","[-1.3319809436798096, -0.3297218382358551, -2.766359329223633, -1.1230230331420898, -1.1937466859817505, -1.2573845386505127, -0.10411567240953445, -0.8327796459197998, -2.2375588417053223, -0.8479533195495605, -2.05525279045105, -0.0069727422669529915, -0.00030214988510124385, -0.5424758195877075, -0.008479543030261993, -0.6279574632644653, -0.02153758518397808, -0.00015424491721205413, -0.9827331900596619, -1.0106379985809326, -0.02977633662521839, -0.7364476919174194, -1.2000203132629395, -0.7311089634895325, -0.11128780990839005, -2.6464111215318553e-05, -2.4437606043647975e-05, -0.7275758981704712, -0.6914034485816956, -0.19634483754634857, -0.23699523508548737, -0.028184494003653526]"
tqa:49a7e8f3d5ab,train,1,"[5.102020263671875, 3.664661407470703, 1.7464040517807007, 3.9577550888061523, 2.8523621559143066, 1.9524612426757812, 1.156709909439087, 2.004666566848755, 2.4355874061584473, 3.4320011138916016, 0.0073534478433430195, 1.2368791103363037, 1.473022222518921, 0.772087574005127, 3.299574851989746, 2.221752166748047, 0.172194704413414, 3.7895493507385254, 3.4288926124572754, 4.098213195800781, 0.3538415729999542, 1.7711232900619507, 2.834907054901123, 0.38435953855514526, 0.0026290924288332462, 0.0005613644607365131, 0.023204874247312546, 1.7767162322998047, 3.0460338592529297, 0.35641413927078247, 2.34236216545105, 0.2234264314174652]","[-1.883030891418457, -2.4858813285827637, -0.5531288981437683, -1.6498970985412598, -1.4428277015686035, -0.5362960696220398, -0.29352685809135437, -0.4856315851211548, -2.2907586097717285, -0.9090825915336609, -0.0008415018673986197, -0.28863194584846497, -0.3413955271244049, -0.11928447335958481, -1.2050120830535889, -0.7128650546073914, -0.034639209508895874, -2.016711711883545, -1.307719111442566, -2.5879740715026855, -0.10974001884460449, -0.6346243023872375, -1.03034508228302, -0.071811243891716, -0.00022492263815365732, -4.446407547220588e-05, -0.002690982772037387, -0.6399842500686646, -1.1271222829818726, -0.08494889736175537, -0.8386875987052917, -0.05731213465332985]"
tqa:8ec15a33ff9a,train,1,"[1.7511080503463745, 0.6286563873291016, 1.1406378746032715, 3.146684169769287, 2.2894668579101562, 3.9789304733276367, 2.4050116539001465, 0.764972448348999, 2.2573466300964355, 0.3799518346786499, 0.009722392074763775, 0.8103963136672974, 0.9034618139266968, 0.039942532777786255, 0.05501548945903778, 0.7148785591125488, 1.9838593006134033, 0.14967481791973114, 1.9568980932235718, 1.602799654006958, 0.19603556394577026, 0.009761425666511059, 0.0016501027857884765, 0.003266348736360669, 0.001051301951520145, 0.0002673002891242504, 0.031021663919091225, 0.29460155963897705, 0.019486190751194954, 0.008109057322144508, 0.030025474727153778, 0.22778233885765076]","[-0.5005590319633484, -0.11527033895254135, -0.4083695113658905, -2.387864112854004, -1.7437548637390137, -1.9026453495025635, -0.6412451267242432, -0.2350260317325592, -0.9762366414070129, -0.06672341376543045, -0.0010056205792352557, -0.23520083725452423, -0.41937047243118286, -0.005649196449667215, -0.006625233683735132, -0.1929124891757965, -0.902204155921936, -0.028783613815903664, -1.1773618459701538, -0.54196697473526, -0.029476018622517586, -0.0010502781951799989, -0.0001401803019689396, -0.0002806984703056514, -8.570780482841656e-05, -2.1457441107486375e-05, -0.00439973920583725, -0.07735428214073181, -0.0022327988408505917, -0.0008198237628675997, -0.003745565889403224, -0.030584951862692833]"
tqa:f3259956099f,val,1,"[2.5478971004486084, 0.039818089455366135, 0.11031397432088852, 0.0005875043570995331, 0.013868977315723896, 0.4984597861766815, 0.0911489799618721, 1.748462200164795, 0.04722883552312851, 0.21346478164196014, 0.004682794213294983, 1.6380574703216553, 0.07684919983148575, 0.01905037835240364, 0.7045402526855469, 0.24376672506332397, 0.027853231877088547, 0.22725005447864532, 0.1903245449066162, 0.02657051384449005, 0.012474479153752327, 0.3425258994102478, 0.22980386018753052, 0.006838204339146614, 0.0027828016318380833, 1.3541697263717651, 0.2032642364501953, 0.6656401753425598, 0.7367485165596008, 0.3762964606285095, 0.002911569317802787, 0.8397713899612427]","[-1.3908971548080444, -0.005777801387012005, -0.015126049518585205, -4.482168878894299e-05, -0.0015848231269046664, -0.2167881429195404, -0.01405507791787386, -1.0317810773849487, -0.0049104331992566586, -0.03473339602351189, -0.0004619484825525433, -0.8867691159248352, -0.010480721481144428, -0.002159527037292719, -0.7344098687171936, -0.04530245065689087, -0.003423545742407441, -0.04528706893324852, -0.02815065160393715, -0.0038127838633954525, -0.0014411549782380462, -0.07246995717287064, -0.04328729212284088, -0.0007568117580376565, -0.0002455409849062562, -0.7890270352363586, -0.037861570715904236, -0.4466208219528198, -0.5060458779335022, -0.07059428840875626, -0.00025078488397412, -0.2369164079427719]"
